datetime,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2025-05-15 16:45:00+00:00,0.7999999999999999,9.503333333333334,26.929999999999996,,11.836666666666666,122.67,56.44,36.846666666666664,25.083333333333332,34.906666666666666,,
2025-05-15 17:00:00+00:00,0.8033333333333333,9.506666666666666,26.876666666666665,,11.020000000000001,122.67,56.44,37.73666666666667,23.833333333333332,34.46666666666667,,
2025-05-15 17:15:00+00:00,0.81,9.393333333333333,26.633333333333336,,11.526666666666666,116.00333333333333,51.77333333333333,38.66,19.32,34.166666666666664,,
2025-05-15 17:30:00+00:00,0.8133333333333334,9.256666666666668,26.51,,11.69,88.11,44.446666666666665,38.86666666666667,20.183333333333334,33.97,,
2025-05-15 17:45:00+00:00,0.81,9.24,26.366666666666664,,11.453333333333333,87.27666666666666,43.333333333333336,39.39666666666667,22.97,33.73,,
2025-05-15 18:00:00+00:00,0.8133333333333334,9.06,26.263333333333332,,10.566666666666666,87.27666666666666,43.333333333333336,40.403333333333336,21.866666666666664,33.330000000000005,,
2025-05-15 18:15:00+00:00,0.6950000000000001,2.35,13.2,,12.790000000000001,89.41499999999999,37.5,45.25,20.59,31.89,,
2025-05-15 19:15:00+00:00,0.8233333333333334,8.676666666666668,25.77333333333333,,11.566666666666668,81.60666666666667,39.95333333333333,43.10999999999999,14.956666666666669,32.339999999999996,,
2025-05-15 19:30:00+00:00,0.8266666666666667,8.496666666666666,25.483333333333334,,12.270000000000001,79.49,44.23333333333333,43.879999999999995,22.096666666666668,32.06666666666667,,
2025-05-15 19:45:00+00:00,0.8366666666666666,8.389999999999999,25.323333333333334,,12.733333333333334,79.46333333333332,45.25333333333333,45.13666666666666,18.253333333333334,31.606666666666666,,
2025-05-15 20:00:00+00:00,0.8366666666666666,8.313333333333333,25.090000000000003,,12.909999999999998,79.46333333333332,45.25333333333333,45.906666666666666,14.926666666666664,31.25,,
2025-05-15 20:15:00+00:00,0.8333333333333334,8.37,25.22333333333333,,12.200000000000001,92.46333333333332,53.586666666666666,45.333333333333336,17.986666666666668,31.37,,
2025-05-15 20:30:00+00:00,0.8233333333333334,8.416666666666666,25.28,,11.976666666666667,93.43333333333334,51.74333333333334,44.593333333333334,22.91,31.666666666666668,,
2025-05-15 20:45:00+00:00,0.8266666666666667,8.416666666666666,25.320000000000004,,12.476666666666667,93.67,51.10333333333333,44.36666666666667,16.373333333333335,31.713333333333335,,
2025-05-15 21:00:00+00:00,0.8266666666666667,8.376666666666667,25.223333333333333,,13.58,93.67,51.10333333333333,44.26,13.763333333333334,31.723333333333333,,
2025-05-15 21:15:00+00:00,0.83,8.21,25.27333333333333,,13.270000000000001,89.67,48.43666666666667,44.78,14.826666666666666,31.606666666666666,,
2025-05-15 21:30:00+00:00,0.8333333333333334,8.193333333333333,25.05,,12.986666666666666,83.78333333333335,45.803333333333335,44.98333333333333,13.983333333333334,31.46666666666667,,
2025-05-15 21:45:00+00:00,0.6,3.1,13.35,,16.36,81.13,39.13,49.5,31.51,30.46,,
2025-05-15 22:00:00+00:00,0.8266666666666667,8.066666666666666,24.873333333333335,,13.153333333333334,83.51666666666667,45.10999999999999,45.14333333333334,23.323333333333334,31.209999999999997,,
2025-05-15 22:15:00+00:00,0.8300000000000001,8.006666666666668,24.873333333333335,,13.483333333333334,99.85000000000001,56.10999999999999,44.93333333333334,28.909999999999997,31.290000000000003,,
2025-05-15 22:30:00+00:00,0.84,8.336666666666668,24.933333333333334,,13.486666666666666,100.60666666666667,59.75666666666666,45.093333333333334,18.81,31.319999999999997,,
2025-05-15 22:45:00+00:00,0.8433333333333333,7.859999999999999,24.666666666666668,,12.76,100.56333333333333,60.906666666666666,45.24,22.79,31.28,,
2025-05-15 23:00:00+00:00,0.84,7.716666666666666,24.51,,13.316666666666668,100.56333333333333,60.906666666666666,46.336666666666666,25.905,30.99666666666667,,
2025-05-15 23:15:00+00:00,0.8466666666666667,7.760000000000001,24.416666666666668,,13.993333333333334,90.89666666666666,54.57333333333333,46.653333333333336,23.995,30.823333333333334,,
2025-05-15 23:30:00+00:00,0.8566666666666666,7.5566666666666675,24.346666666666664,,13.983333333333334,94.10000000000001,53.623333333333335,47.333333333333336,16.22,30.69666666666667,,
2025-05-15 23:45:00+00:00,0.8533333333333334,7.576666666666667,24.156666666666666,,13.013333333333334,93.92,52.70333333333334,47.81,23.835,30.59,,
2025-05-16 00:00:00+00:00,0.8566666666666666,7.633333333333333,24.313333333333333,,12.696666666666665,93.92,52.70333333333334,47.82333333333333,26.240000000000002,30.646666666666665,,
2025-05-16 00:15:00+00:00,0.8533333333333334,7.59,24.353333333333335,,14.016666666666666,93.58666666666666,52.370000000000005,47.550000000000004,21.93,30.830000000000002,,
2025-05-16 00:30:00+00:00,0.8566666666666666,7.706666666666667,24.323333333333334,,13.993333333333332,100.83333333333333,53.51333333333333,47.24666666666667,18.6,31.05666666666667,,
2025-05-16 00:45:00+00:00,0.86,7.883333333333333,24.633333333333336,,13.93,101.19666666666667,53.803333333333335,47.303333333333335,27.79,31.386666666666667,,
2025-05-16 01:00:00+00:00,0.8733333333333334,7.823333333333333,24.576666666666668,,13.14,101.19666666666667,53.803333333333335,47.85,25.44,31.53333333333333,,
